,ec,in_degree,out_degree,eigenvector_centrality,closeness centrality,Betweenness centrality,pagerank,hits,class
404,eco:b0932,0.0165929203539823,0.0165929203539823,0.023855047529819637,0.13137865525202,0.005763848586388472,0.0028946570345976105,0.003212109222878422,2
405,eco:b0237,0.018805309734513276,0.014380530973451327,0.02439266892608666,0.13154363472701208,0.005772738613043536,0.0034456077172454213,0.003133474541630804,2
406,eco:b2523,0.014380530973451327,0.018805309734513276,0.02367241222266567,0.13018133527872072,0.00924769842197523,0.002760483819266411,0.003242988130298308,2
407,eco:b4260,0.018805309734513276,0.014380530973451327,0.02439266892608666,0.13154363472701208,0.005772738613043536,0.0034456077172454213,0.003133474541630804,2
408,eco:b3500,0.004424778761061947,0.0055309734513274336,0.0005906801661870758,0.10293407905759314,0.004437991306482103,0.000764388088204082,8.95373819837605e-05,2
409,eco:b2301,0.004424778761061947,0.0011061946902654867,0.0011769264911366461,0.10286669177179437,0.0,0.0009483642456941173,6.293647509722137e-05,2
410,eco:b1710,0.0011061946902654867,0.004424778761061947,3.2460652648601074e-05,0.08765906369953469,0.0002760779410658424,0.0003822555314309926,0.00012922727426841434,2
411,eco:b3533,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
412,eco:b3430,0.004424778761061947,0.004424778761061947,2.396456354348431e-05,0.08751259909853294,0.0,0.0012047409560655262,2.379620580312742e-06,2
413,eco:b3429,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
414,eco:b3189,0.004424778761061947,0.004424778761061947,1.5029260310285076e-07,0.0689010619080973,0.004640907608155425,0.0020361199069844327,1.22244366482242e-08,1
415,eco:b3972,0.0022123893805309734,0.0022123893805309734,8.415935398055654e-09,0.061849585389260345,0.0033423844944440013,0.0016531566936554497,9.980699292267019e-10,1
416,eco:b2255,0.0011061946902654867,0.00331858407079646,2.769272105637714e-21,0.0011061946902654867,0.0006700869275473102,0.0006149229344384095,6.375430777462769e-09,2
417,eco:b2254,0.0022123893805309734,0.0,2.7693249253113597e-21,0.002488938053097345,0.0,0.0006410182760148481,0.0,2
418,eco:b2253,0.0011061946902654867,0.0011061946902654867,2.769272105637714e-21,0.0011061946902654867,0.0,0.0004265500234702146,2.871449988359962e-62,2
419,eco:b0677,0.007743362831858407,0.0055309734513274336,4.358321302973941e-05,0.08805204353119411,0.01042534390445483,0.002430341562761876,4.077488405854897e-06,2
420,eco:b3176,0.004424778761061947,0.00331858407079646,4.3265480095881304e-05,0.0882994502283877,0.015204285913940702,0.0012804763195589542,4.05204670090868e-06,1
421,eco:b0678,0.0022123893805309734,0.012168141592920354,7.330012552037371e-05,0.08751259909853294,0.00010518853902266126,0.0006328531370876188,7.188749890895135e-05,2
422,eco:b3222,0.0022123893805309734,0.0011061946902654867,1.5087246706465064e-07,0.0680064365641272,0.0006676368839365339,0.0010097474957547427,1.3225148495931592e-08,2
423,eco:b3223,0.0055309734513274336,0.004424778761061947,2.7257207733476125e-06,0.07681685244752673,0.0019837186435251878,0.002554470703742879,3.9990090698367877e-07,2
424,eco:b3338,0.00331858407079646,0.0011061946902654867,1.7716939743230195e-07,0.06802115657204152,6.125109026940679e-07,0.001417419960079464,1.0109353100394094e-09,2
425,eco:b1107,0.0022123893805309734,0.00331858407079646,1.6081856109194762e-07,0.0680064365641272,0.0006664118621311458,0.0017986025716845383,1.7335047255863703e-08,2
426,eco:b3786,0.00331858407079646,0.004424778761061947,1.4984177605589502e-07,0.06879547796909628,0.0006529366222718764,0.0014559529215274869,1.2226863346149274e-08,2
427,eco:b3730,0.004424778761061947,0.004424778761061947,2.407010932644595e-06,0.07751794360207988,0.013969463934109463,0.001755266987778006,3.7342763909549697e-07,1
428,eco:b0679,0.00331858407079646,0.004424778761061947,3.093875695322414e-07,0.06803588295363322,0.0006639618185203695,0.0014782165193426796,4.019662048047352e-07,2
429,eco:b1119,0.0055309734513274336,0.00663716814159292,2.7262558931893043e-06,0.07681685244752673,0.0022869115403587516,0.0024075484024474836,4.0402116711537567e-07,2
430,eco:b2428,0.004424778761061947,0.004424778761061947,2.7013989427710675e-06,0.07677931672680963,0.0009910426405590018,0.0017642265233232196,4.019662048047352e-07,2
431,eco:b3787,0.0011061946902654867,0.0,8.361875680233266e-09,0.06182635301790379,0.0,0.0005618130539304584,0.0,2
432,eco:b3225,0.0,0.0011061946902654867,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,1.0006256609725578e-09,2
433,eco:b2256,0.0,0.0011061946902654867,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,1.5952501037015137e-11,2
434,eco:b2429,0.0,0.0011061946902654867,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,1.221418732454324e-08,2
435,eco:b0271,0.0011061946902654867,0.0011061946902654867,9.593305148940371e-06,0.08595671317364109,0.0,0.0004758508277355313,1.0046371745112105e-06,2
436,eco:b3788,0.0022123893805309734,0.0022123893805309734,1.325979967300746e-06,0.07635027778494458,0.0026313468379737157,0.0011854909778231215,1.3540439571462964e-07,2
437,eco:b2038,0.0022123893805309734,0.0022123893805309734,7.339100064230856e-08,0.06764049577331722,0.001318123462597634,0.0015261471672265478,5.9833437005899445e-09,2
438,eco:b3789,0.0055309734513274336,0.0055309734513274336,2.403388097641848e-05,0.08758577016801333,0.003939670126128245,0.001681159109608996,2.3852651172974393e-06,2
439,eco:b2040,0.0011061946902654867,0.0011061946902654867,4.0735677081366904e-09,0.060690950823258365,0.0,0.0008996714533279928,3.3880671589273053e-10,2
440,eco:b0918,0.0022123893805309734,0.0022123893805309734,4.676809438287148e-09,0.06154675741536072,0.005203877351365415,0.001416476321032522,4.0912530607589654e-10,1
441,eco:b3198,0.0022123893805309734,0.0022123893805309734,8.383364038724767e-08,0.06824272385729246,0.006457074658277473,0.0012825357530827143,8.917359882064066e-09,1
442,eco:b1215,0.0022123893805309734,0.0022123893805309734,1.5131437593605514e-06,0.07679808000069203,0.007724972226854189,0.001006222106160855,1.630960139391038e-07,1
443,eco:b1054,0.0022123893805309734,0.0022123893805309734,1.5338842115433745e-11,0.051232106841022466,0.001318123462597634,0.001700395182720322,1.029065414634212e-12,2
444,eco:b3633,0.00331858407079646,0.00331858407079646,2.6527160848425144e-10,0.05607739888701496,0.004057869452424813,0.002183880000186934,2.2431904689268877e-11,1
445,eco:b1855,0.0011061946902654867,0.0011061946902654867,9.183702212874545e-13,0.04714337584200898,0.0,0.0009752179495851148,5.6128753462682686e-14,2
446,eco:b0222,0.00331858407079646,0.00331858407079646,7.872278154268929e-05,0.09289321411848414,0.003939670126128246,0.0012815277891017197,1.562089555612814e-05,2
447,eco:b3052,0.00331858407079646,0.00331858407079646,4.351544043387313e-06,0.08035227393577904,0.002633796881584493,0.002028865251670095,2.847032910024802e-07,2
448,eco:b0200,0.0011061946902654867,0.0011061946902654867,2.3960084233322084e-07,0.07073097982508032,0.0,0.0008243662983236342,3.918440192441849e-08,2
449,eco:b3619,0.0011061946902654867,0.0011061946902654867,2.3960084233322084e-07,0.07073097982508032,0.0,0.0008243662983236342,3.918440192441849e-08,2
450,eco:b0181,0.004424778761061947,0.004424778761061947,1.502926122817431e-07,0.06894641144423691,0.005211258038044518,0.0018703443916263977,1.2224436863997122e-08,1
451,eco:b3197,0.0055309734513274336,0.00663716814159292,2.7411853731744847e-05,0.08780601938050624,0.009170317916394981,0.0014717472642014919,3.5548907618945336e-06,2
452,eco:b0096,0.0022123893805309734,0.0022123893805309734,8.416071309674293e-09,0.061971552625287286,0.003939685404051634,0.001182262862681811,9.98076809594365e-10,1
453,eco:b0179,0.00331858407079646,0.00331858407079646,4.807438268922592e-10,0.056278249169561576,0.002677584415926776,0.0018794877674111936,3.075760924412903e-11,1
454,eco:b0524,0.0022123893805309734,0.0022123893805309734,2.9907601044212676e-11,0.051610731378359635,0.0,0.0013400560224193481,2.590229275675905e-12,1
455,eco:b0182,0.00331858407079646,0.00331858407079646,3.0883812350673745e-11,0.0519176843487249,0.00031215003783346886,0.0019604534833944356,2.6502056319620744e-12,1
456,eco:b0915,0.0022123893805309734,0.0022123893805309734,1.71745139020459e-11,0.051670132088594514,0.000325162681201017,0.0014265612769449115,1.1125078432110834e-12,1
457,eco:b0087,0.0022123893805309734,0.00331858407079646,1.4421987482891251e-19,0.0022123893805309734,0.0006737619929634746,0.000793175399532751,6.39046792261429e-50,1
458,eco:b0090,0.0011061946902654867,0.0011061946902654867,1.0197885147339913e-19,0.0014749262536873156,0.0,0.00047708001374497814,1.045852008655616e-08,1
459,eco:b3057,0.0022123893805309734,0.0,1.0181059594707409e-12,0.046637291975436576,0.0,0.000869493197858275,0.0,2
460,eco:b3018,0.004424778761061947,0.00331858407079646,4.499139034749159e-05,0.0832030032731882,0.014853389390331147,0.001596233792121282,5.235747886391358e-06,1
461,eco:b1200,0.008849557522123894,0.0,0.007603849210286245,0.11225553491008723,0.0,0.0015360309543895525,0.0,2
462,eco:b3926,0.00663716814159292,0.0055309734513274336,0.0015409675815589244,0.10290037438206674,0.0020521826822791026,0.0015856336646031845,0.00018512837585576118,2
463,eco:b3945,0.015486725663716814,0.015486725663716814,0.013172266511117026,0.11783192477046563,0.013078232108845586,0.003545609331531987,0.0018774889234990152,2
464,eco:b4041,0.0055309734513274336,0.004424778761061947,0.000815509369443836,0.09619153454632133,0.016115161849880925,0.001358843409677713,8.591344235787585e-05,1
465,eco:b4042,0.00331858407079646,0.0022123893805309734,2.618149019234705e-06,0.07310019617651357,0.0,0.001234774761809848,2.3055799490438629e-07,2
466,eco:b1046,0.0022123893805309734,0.0022123893805309734,5.174416788798033e-10,0.0535271237204619,0.0,0.0014288570769071963,4.421433242672956e-11,2
467,eco:b2560,0.00331858407079646,0.00331858407079646,8.919133936019605e-09,0.05884976467468761,0.0026313468379737157,0.0020091093996935476,1.2540986233831198e-09,2
468,eco:b3821,0.0011061946902654867,0.004424778761061947,2.6748969279351405e-11,0.049072102336482175,0.0013156734189868579,0.0010253723676295022,2.7709098042372125e-07,2
469,eco:b3825,0.0022123893805309734,0.0,1.4706462825685367e-12,0.045557200042944127,0.0,0.0005212296320119632,0.0,2
470,eco:b3449,0.0011061946902654867,0.00663716814159292,5.546065732802581e-26,0.0011061946902654867,0.0006688619057419222,0.0003595234032230683,0.0001093881614029137,2
471,eco:b3918,0.0011061946902654867,0.0055309734513274336,1.4441480378596546e-07,0.06515814707916895,0.0,0.0006685651667793107,2.480201522859547e-07,2
472,eco:b1912,0.004424778761061947,0.00331858407079646,1.6168171582229083e-07,0.06530709546193512,0.003939670126128245,0.0019132073429884424,1.632776873941381e-08,1
473,eco:b4160,0.0022123893805309734,0.0022123893805309734,8.863725815496078e-09,0.05882773181632943,0.0019490096923725241,0.0010319364011898212,2.6408838739208433e-09,1
474,eco:b2836,0.0022123893805309734,0.0011061946902654867,4.874670370241974e-10,0.05351800806587736,0.0013009731573222002,0.0009090783982899251,2.871449988359962e-62,2
475,eco:b3608,0.00995575221238938,0.00995575221238938,0.006646767299304708,0.11243568635521711,0.008384383891447867,0.0017635747864024464,0.000893244802834775,1
476,eco:b2451,0.0055309734513274336,0.004424778761061947,0.001205028257596531,0.09625045738524711,0.0001781083684950602,0.0012767996099956175,0.0003594055322676081,2
477,eco:b3426,0.00995575221238938,0.00995575221238938,0.006646767299304708,0.11243568635521711,0.008384383891447867,0.0017635747864024466,0.000893244802834775,2
478,eco:b1409,0.0055309734513274336,0.0055309734513274336,2.634952325533715e-06,0.07323648179045254,0.011669557718127383,0.0024474566337225863,2.3426074812349213e-07,2
479,eco:b1249,0.0022123893805309734,0.0022123893805309734,5.174416788798033e-10,0.0535271237204619,0.0,0.0014288570769071963,4.421433242672956e-11,2
480,eco:b3801,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
481,eco:b2133,0.018805309734513276,0.02986725663716814,0.18989710900249276,0.14143012752602693,0.0042029629596632475,0.0023617955442772707,0.03321950562880345,2
482,eco:b2463,0.02654867256637168,0.02765486725663717,0.20868237946294912,0.14200530653539623,0.005388117723224388,0.0028544943547016703,0.0320749340044935,2
483,eco:b3956,0.0055309734513274336,0.0055309734513274336,0.00765801409661699,0.11431711290026621,0.0008487364368978873,0.0009582852245849362,0.0021632540215620923,2
484,eco:b3951,0.034292035398230086,0.046460176991150445,0.21865711635663732,0.1428444288012872,0.028175381151138976,0.0038018302643229116,0.03725614527811719,2
485,eco:b0871,0.0165929203539823,0.011061946902654867,0.13631820464791672,0.13813527180783816,0.0028836166085081183,0.0015572893441864473,0.012818937813943755,2
486,eco:b1702,0.008849557522123894,0.01991150442477876,0.07192707865730175,0.13018133527872072,0.007706959297897701,0.0008419980019481162,0.0230881362704041,2
487,eco:b1479,0.028761061946902654,0.025442477876106193,0.2210955812004136,0.14428730181948202,0.0047829897117311225,0.003071582566494952,0.030057530337291267,2
488,eco:b2455,0.0022123893805309734,0.014380530973451327,0.005240098204738441,0.10014587105252766,0.00019945205680705643,0.0004472095955171376,0.005967291553427005,2
489,eco:b1380,0.024336283185840708,0.024336283185840708,0.20556131230536245,0.1427795290153711,0.0019367929431896873,0.002565101051842442,0.030348505473984377,2
490,eco:b1651,0.0055309734513274336,0.008849557522123894,0.00516291673697429,0.10984192358015793,0.002129335386595506,0.0010404060530426855,0.0017278744676216557,2
491,eco:b1415,0.022123893805309734,0.024336283185840708,0.10257689684903797,0.133612986123653,0.02724786105203146,0.0026186195157049666,0.02000437691560617,2
492,eco:b0212,0.00331858407079646,0.0011061946902654867,0.02195766696641538,0.11704199007926698,0.0,0.0005362989135613653,0.00023805920028702524,2
493,eco:b3605,0.021017699115044246,0.025442477876106193,0.19712689614196643,0.14239136536603164,0.0011061214365942664,0.002287646653426136,0.03204014479597547,2
494,eco:b0968,0.004424778761061947,0.0022123893805309734,0.009488516018830032,0.10030569529614805,1.163770715118729e-06,0.000804267628187502,0.00017825900387659135,2
495,eco:b4014,0.022123893805309734,0.022123893805309734,0.09190485305821372,0.13198561250013938,0.0068938278976598075,0.002684412051283638,0.011978844183536036,2
496,eco:b1967,0.011061946902654867,0.007743362831858407,0.03219910705171834,0.12367483013098458,0.0026989451364040256,0.0017534336061269047,0.0033191045961675518,2
497,eco:b2458,0.011061946902654867,0.015486725663716814,0.04801161002105909,0.11999150185675136,0.0009555898097936957,0.0015828573190852235,0.006583429495320374,2
498,eco:b2311,0.0,0.0022123893805309734,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,3.2425520666816306e-08,2
499,eco:b4468,0.007743362831858407,0.008849557522123894,0.026364372410377472,0.12510260484189165,0.0014733697436697907,0.0013578238592789242,0.003572274655906632,2
500,eco:b4015,0.014380530973451327,0.0,0.022549921100065706,0.12992227132590847,0.0,0.0022320354811563147,0.0,2
501,eco:b0507,0.007743362831858407,0.008849557522123894,0.035249015099751514,0.1254521929592143,0.00022459925682834486,0.0013725003598728499,0.004471632898003321,2
502,eco:b0508,0.004424778761061947,0.004424778761061947,0.018237612272877853,0.11872223020885223,2.7356192778385083e-05,0.000972128931809461,0.002184462360729309,2
503,eco:b2799,0.0055309734513274336,0.0055309734513274336,0.008271703597982731,0.11382026199305752,0.0,0.0010970745758114501,0.0011928873201607724,2
504,eco:b3125,0.0055309734513274336,0.0055309734513274336,0.01843533453761261,0.11899195129224983,0.0001907580377590595,0.0011814190349625662,0.002205060599265286,2
505,eco:b3062,0.008849557522123894,0.004424778761061947,0.016811850188207356,0.12208925538571555,0.0008218101601136143,0.001594314511269505,0.0019937596701537735,2
506,eco:b3894,0.0022123893805309734,0.0011061946902654867,1.0828033097376477e-25,0.0022123893805309734,4.900087221552543e-06,0.0006812257820400186,2.871449988359962e-62,2
507,eco:b1232,0.004424778761061947,0.0,1.6008226627390354e-06,0.07635876376115834,0.0,0.0008189976982146477,0.0,2
508,eco:b1732,0.0011061946902654867,0.0011061946902654867,0.0014449847191380207,0.1032384176619027,0.0,0.0003965747670625202,0.00019374216780964964,2
509,eco:b1800,0.023230088495575223,0.024336283185840708,0.19943184181106338,0.14123943521925025,0.0021731261344092533,0.0025888023852536413,0.030950236908232006,2
510,eco:b3385,0.00331858407079646,0.00331858407079646,0.008816234221576614,0.10972686569931278,0.0,0.0006419117791778832,0.0012611622979991869,2
511,eco:b1650,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
512,eco:b1771,0.00663716814159292,0.0011061946902654867,0.005424044946032195,0.11003422386653776,0.0,0.0011696284760902764,9.88071928634099e-05,2
513,eco:b3011,0.0011061946902654867,0.00663716814159292,0.0007219395986932887,0.0982362436270184,0.00019938450924903304,0.0004676948331182781,0.0007221512165117513,2
514,eco:b0963,0.014380530973451327,0.01327433628318584,0.016192659028304277,0.11885693773178209,0.0026029450359760374,0.002106806281679005,0.00142914417004208,2
515,eco:b0335,0.00995575221238938,0.007743362831858407,0.023963824866955082,0.1160050732236367,0.0011700276660218188,0.0021351098586511407,0.002657234190829101,2
516,eco:b3253,0.00663716814159292,0.008849557522123894,0.02083982151467239,0.1160050732236367,0.00016634471907218888,0.001078749077427635,0.002891011268475297,2
517,eco:b2919,0.00663716814159292,0.0011061946902654867,0.021307579599520038,0.11579135717127187,0.0,0.0009164426286286627,0.0001543931213995648,2
518,eco:b0333,0.0055309734513274336,0.008849557522123894,0.02025646801794817,0.11574870842093253,0.0006018410361970177,0.0009247871059824294,0.0028369212822013977,2
519,eco:b2920,0.00663716814159292,0.0055309734513274336,0.022885281514325034,0.11669429757253318,0.00035773272982777345,0.0008979514325799534,0.0007735810952142624,2
520,eco:b0334,0.0022123893805309734,0.0,0.0011127700274492355,0.09866689180398659,0.0,0.0005094110266251355,0.0,2
521,eco:b0118,0.0011061946902654867,0.0022123893805309734,4.64434298115286e-05,0.08190193989127752,5.3651916542576e-05,0.0003737231023677122,1.3352704102322902e-05,2
522,eco:b0331,0.00663716814159292,0.008849557522123894,0.0008472320701598252,0.09508555018542567,0.0013812731646950138,0.001142466160269133,0.00026113118530081793,2
523,eco:b3115,0.004424778761061947,0.004424778761061947,0.00817049835303167,0.10036976792169652,0.0,0.0009674135685074625,0.0009591825780169074,2
524,eco:b3882,0.00331858407079646,0.00331858407079646,0.0001364786307178818,0.09108920097473386,0.0,0.0007067459360914324,1.7610546051934442e-05,2
525,eco:b1241,0.004424778761061947,0.004424778761061947,0.00634368724823602,0.1013734656009135,0.0,0.000894730419183849,0.0007761192956939668,2
