,ec,eigenvector_centrality,closeness_centrality,betweenness_centrality,load_centrality,harmonic_centrality,local_reach_centrality,subgraph_centrality,degree_centrality,clustering_coefficient,pagerank,hits,ind_set_maximal,damage,class
44,sce:YKL035W,2.389897010596346e-06,0.10231274599090692,0.0010094604837277959,0.001049423952173117,0.1213812210340267,0.1213812210340267,7.745608866520059e-11,0.006647673314339981,0.6190476190476191,0.0012871931467448433,2.9756003281189864e-07,0.9856887298747764,1.0,1
45,sce:YGR194C,4.37387935730489e-05,0.11288593979253791,0.002650136604090361,0.0026587101486323433,0.13203416069806317,0.13203416069806317,1.9641016281675827e-09,0.003798670465337132,0.3333333333333333,0.0008695412637821519,5.590837596654242e-06,0.9838998211091234,1.0,2
46,sce:YJR153W,4.0236617628127455e-19,0.000949667616334283,0.0,0.0,0.000949667616334283,0.000949667616334283,7.384784815499731e-13,0.000949667616334283,0.0,0.0012815583744361005,1.0164549951826087e-57,0.9946332737030411,0.0014705882352941176,2
47,sce:YLR070C,1.7416515442327496e-06,0.09861358764719795,0.0006013813464631252,0.0007113462848130501,0.11269695658053071,0.11269695658053071,1.2040059144545196e-11,0.003798670465337132,0.6666666666666666,0.0010012839898889624,2.202433969635889e-07,0.9838998211091234,1.0,2
48,sce:YOL136C,6.465373581775771e-05,0.11610954674589437,0.0,0.0,0.13959842032784983,0.13959842032784983,6.439287196010476e-09,0.009496676163342831,1.0,0.0014220994879926836,8.216225792568211e-06,0.9767441860465116,1.0,2
49,sce:YER003C,6.500746798217018e-05,0.1169132869523356,0.012584096578548061,0.012622354730200454,0.1416933418672156,0.1416933418672156,6.6793347043883815e-09,0.011396011396011397,0.7272727272727273,0.0017773962441555936,8.258968349047467e-06,0.9677996422182469,1.0,1
50,sce:YNR073C,3.238314022526702e-06,0.1014148512223955,0.0,0.0,0.12007354380042337,0.12007354380042337,2.1352197499814594e-10,0.003798670465337132,1.0,0.0007522220449194554,3.9737021209201853e-07,0.962432915921288,1.0,2
51,sce:YML070W,0.0007902298961622973,0.13865686952730422,0.033087900422718294,0.034786749255226686,0.16871903157515478,0.16871903157515478,6.24596195441007e-07,0.014245014245014245,0.38095238095238093,0.002090897862538615,0.00010109767480690692,0.9677996422182469,1.0,2
52,sce:YFL045C,5.0338753546422165e-06,0.10236044424078612,0.028425032227313598,0.028425032227313598,0.12203807446865787,0.12203807446865787,1.8673004136009912e-10,0.004748338081671416,0.4,0.0010747959447992127,6.284169802517398e-07,0.9373881932021467,1.0,2
53,sce:YDL055C,1.9274771669454187e-07,0.08918080946242334,0.01304799974001495,0.01304799974001495,0.10420906639748408,0.10420906639748408,7.25858846234903e-12,0.003798670465337132,0.6666666666666666,0.0010638264766952288,2.308589470013983e-08,0.9677996422182469,1.0,2
54,sce:YDR009W,1.5274764541546656e-07,0.08798363169564666,0.0,0.0,0.10127982828306097,0.10127982828306097,7.876345974127594e-12,0.002849002849002849,1.0,0.0008014099531795809,1.72673164715989e-08,0.962432915921288,1.0,2
55,sce:YBR018C,1.5274764541546656e-07,0.08798363169564666,0.0,0.0,0.10127982828306097,0.10127982828306097,7.876345974127594e-12,0.002849002849002849,1.0,0.0008014099531795809,1.72673164715989e-08,0.9660107334525939,1.0,2
56,sce:YIL162W,1.0052386754152228e-05,0.10571167688805308,0.0011888583306374964,0.0014141117170546717,0.13169943505594464,0.13169943505594464,1.3396560033531163e-09,0.01234567901234568,0.5,0.0019877769437799237,1.243495544796481e-06,0.9516994633273703,1.0,2
57,sce:YOL157C,4.4631296360500664e-06,0.10186181994733762,0.00040378781772335644,0.00039309971245051823,0.1259298274344851,0.1259298274344851,9.237375612438738e-10,0.01234567901234568,0.47435897435897434,0.00204544904422742,5.368874939885859e-07,0.9767441860465116,1.0,2
58,sce:YER061C,0.00250125333266574,0.1132352516227366,7.498525768639032e-05,7.589237891308022e-05,0.14075818662713308,0.14075818662713308,6.258136895275367e-06,0.013295346628679962,0.3076923076923077,0.0025504210573500242,0.000320240255925465,0.9821109123434705,1.0,2
59,sce:YOR221C,0.001934230838162263,0.112165084493735,7.2218069683215455e-06,7.22180696832154e-06,0.13430270794943208,0.13430270794943208,3.7421963185591065e-06,0.004748338081671416,0.6,0.0009263717867701941,0.0002476438025363278,0.9660107334525939,1.0,2
