,ec,eigenvector_centrality,closeness_centrality,betweenness_centrality,load_centrality,harmonic_centrality,clustering_coefficient,class
637,eco:b1991,8.998418597535691e-19,0.0020925755419770654,0.0,0.0,0.002629669931084512,0.0,2
638,eco:b2459,1.2725625559395713e-18,0.0024730438223365316,0.0,0.0,0.0029017047515415306,0.0,2
639,eco:b0428,2.523314049003245e-16,0.04900719399715453,0.0,0.0,0.052319268321333476,0.0,2
640,eco:b0475,4.06665326387853e-15,0.05252759926981387,0.0015883514571346615,0.001588351457134661,0.05714992456693333,0.0,1
641,eco:b3336,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
642,eco:b0154,5.751806483321723e-06,0.10386366724391645,0.017211091908653196,0.017211091908653196,0.11605643178004472,0.0,1
643,eco:b1210,0.00014007620191643192,0.12040425617831259,0.018747288541822244,0.01874728854182224,0.13892450192776667,0.0,1
644,eco:b2400,0.003419397954246564,0.14312734980705635,0.020281515928958806,0.020281356956451373,0.17835145751359002,0.8241758241758241,1
645,eco:b1270,8.998418597535691e-19,0.0020925755419770654,0.0,0.0,0.002629669931084512,0.0,2
646,eco:b3850,8.029379303236312e-14,0.056579849681204976,0.003171961566636085,0.0031719615666360845,0.062427275486000154,0.3333333333333333,1
647,eco:b2436,8.633115644923306e-13,0.061286579733494356,0.002371859153527207,0.0023718591535272066,0.06783764243211751,0.6666666666666666,2
648,eco:b3867,8.633115644923306e-13,0.061286579733494356,0.002371859153527207,0.0023718591535272066,0.06783764243211751,0.6666666666666666,2
649,eco:b0369,2.3713676017799444e-07,0.09128468760751889,0.015670153927850913,0.01567015392785091,0.10055538253307608,0.0,1
650,eco:b3805,9.844023709779228e-09,0.08139639780520914,0.014124474599415392,0.014124474599415392,0.08933259838655762,0.0,1
651,eco:b3804,4.1421390553563334e-10,0.0734189897182008,0.012574053923346633,0.012574053923346633,0.08125336031468058,0.3333333333333333,1
652,eco:b3997,1.8585802350867146e-11,0.06682920725542953,0.00789434380934093,0.00789434380934093,0.07456568788562513,0.3333333333333333,2
653,eco:b3187,9.70479717807928e-08,0.093017831477037,0.005621881216721543,0.005584422398550739,0.10676111308592298,0.3333333333333333,1
654,eco:b0421,4.253515721873804e-09,0.0830803660148472,0.0020277209894274464,0.00203472707253932,0.09428406090058812,0.3333333333333333,1
655,eco:b2889,2.2270996416019328e-10,0.07599269712882796,0.0,0.0,0.0835859485518646,1.0,2
656,eco:b2515,2.3748488763948914e-08,0.084732777307083,0.001689954446353954,0.0017893378993180011,0.09183915814284535,0.0,1
657,eco:b0029,1.1527417255012613e-09,0.08059301174363445,0.000857405439447818,0.0010020430044662282,0.08874726605476184,0.3333333333333333,1
658,eco:b0173,0.008542407296041039,0.14646484854695183,0.007456170062424434,0.007493014197593371,0.1709788035685749,0.3333333333333333,1
659,eco:b2747,0.00034879696343142824,0.12275743382349132,0.005925208667267093,0.005966497815842186,0.13696173250036212,0.0,1
660,eco:b1208,1.4241627999952013e-05,0.10609028115841358,0.00443151260087625,0.004483937677774144,0.11576967193126098,0.0,1
661,eco:b2746,5.814828625521655e-07,0.09401744739772672,0.0030038426225089698,0.003065879623133273,0.10158314707617046,0.0,1
662,eco:b0174,5.1639997420423636e-09,0.08340567218072079,0.0013213019659864648,0.0014200451402635503,0.09419542795494948,0.3333333333333333,1
663,eco:b0340,5.811195913856555e-19,0.0019344698343610205,0.0,0.0,0.0023576351106274936,0.0,2
664,eco:b0339,1.0737461228832473e-18,0.0029017047515415306,7.1120214498566925e-06,7.1120214498566925e-06,0.003264417845484222,0.0,2
665,eco:b1468,7.31559203196981e-07,0.09183222462784514,7.902246055396325e-07,7.902246055396324e-07,0.10218413251601535,0.6666666666666666,2
666,eco:b3366,8.564881622486107e-06,0.10495392424797641,0.0015836101095014236,0.0015836101095014236,0.11970181613816037,0.3333333333333333,2
667,eco:b4070,8.564881622486107e-06,0.10495392424797641,0.0015836101095014236,0.0015836101095014236,0.11970181613816036,0.3333333333333333,2
668,eco:b2206,7.31559203196981e-07,0.09183222462784514,7.902246055396325e-07,7.902246055396324e-07,0.10218413251601532,0.6666666666666666,2
669,eco:b1469,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
670,eco:b0873,8.50475199974747e-06,0.10486406643612026,0.0,0.0,0.1182509637623896,0.0,2
671,eco:b3425,7.1063341054104844e-06,0.11160020920035395,0.0016707590595255967,0.0016052044602266982,0.1280565855375434,0.6,2
672,eco:b1670,5.854611265415853e-07,0.09684224518473096,0.0,0.0,0.10700432139496374,1.0,2
673,eco:b2764,7.1063341054104844e-06,0.11160020920035395,0.0016707590595255967,0.0016052044602266982,0.12805658553754343,0.6,2
674,eco:b0936,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
675,eco:b0367,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
676,eco:b2762,7.107453134828068e-06,0.11165107529388192,0.005628598996370847,0.005563044397071943,0.12878201172542883,0.4,2
677,eco:b3917,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
678,eco:b4214,3.065808008382229e-07,0.09691887604145479,0.0007929903916590212,0.0007929903916590212,0.10800178240330613,0.6666666666666666,2
679,eco:b0893,0.0013746982814858586,0.12653019586507075,0.0015883514571346615,0.0015883514571346615,0.145640361935248,0.3333333333333333,1
680,eco:b0194,0.00014653327841923728,0.11943562125537638,0.0,0.0,0.13793226178971588,1.0,1
681,eco:b1637,0.001176344112163791,0.13816269554132934,0.0005788272349423808,0.0005286209281317126,0.16462885138075545,0.5,1
682,eco:b4129,9.729970058220844e-13,0.06269835147038058,0.0,0.0,0.06792908131028957,1.0,2
683,eco:b0680,0.0004614133050457005,0.12798456593248533,0.0,0.0,0.14917931482131708,1.0,1
684,eco:b2697,0.008756885420558505,0.14163773298339227,0.0,0.0,0.16586466670797442,1.0,1
685,eco:b1866,0.00046519636848614624,0.1351144286788621,0.0,0.0,0.15982124211177529,1.0,1
686,eco:b0930,6.0385678558734774e-05,0.11436155891446169,0.0,0.0,0.12929344866232823,1.0,1
687,eco:b0026,0.0010798581740027186,0.12954122643827443,0.0,0.0,0.1484668154961953,0.0,1
688,eco:b4258,0.001132513559182283,0.12957548754021525,0.0,0.0,0.14901088513710928,1.0,1
689,eco:b0642,0.0010798581740027186,0.12954122643827443,0.0,0.0,0.1484668154961953,0.0,1
690,eco:b0526,0.01375795604413901,0.1567258216217383,0.0,0.0,0.19047293233909096,1.0,1
691,eco:b1876,6.485426167884773e-09,0.08211949688058227,0.0,0.0,0.09288459092594066,1.0,1
692,eco:b3384,1.9711091475678808e-11,0.06668366930577839,0.0,0.0,0.07180621983299962,0.0,1
693,eco:b2514,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,1
694,eco:b1714,0.0011658943540248752,0.1379293126096717,0.0005788272349423808,0.0005286209281317126,0.1642207991500699,0.5,1
695,eco:b1719,0.0007948751898720219,0.1272532255557283,0.0,0.0,0.14645517099271202,1.0,1
696,eco:b3560,0.004499175967735023,0.1337496364699847,0.0,0.0,0.15987072714493822,1.0,1
697,eco:b0595,2.2565628200990698e-06,0.1035782068476858,0.0015883514571346615,0.0015883514571346615,0.1172612872558469,0.3333333333333333,2
698,eco:b0596,9.235360964323897e-08,0.09072683673880627,0.0,0.0,0.09929131592624554,0.0,2
699,eco:b3396,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
700,eco:b1329,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
701,eco:b0084,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,1
702,eco:b0929,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
703,eco:b0433,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
704,eco:b0635,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,1
705,eco:b4150,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
706,eco:b2215,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
707,eco:b4113,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
708,eco:b1130,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
709,eco:b4112,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
710,eco:b3035,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
711,eco:b4698,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
712,eco:b3546,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
713,eco:b1129,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
714,eco:b3912,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
715,eco:b4169,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
716,eco:b3860,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
717,eco:b2259,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
718,eco:b4544,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
719,eco:b3911,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
720,eco:b0463,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
721,eco:b0462,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
722,eco:b1531,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
723,eco:b1291,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
724,eco:b1293,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
725,eco:b0192,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
726,eco:b3363,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
727,eco:b2258,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
728,eco:b0161,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
729,eco:b2257,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
730,eco:b4114,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
731,eco:b1290,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
732,eco:b1292,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
733,eco:b1294,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
734,eco:b0622,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
735,eco:b4035,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
736,eco:b0262,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
737,eco:b2220,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
738,eco:b0571,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
739,eco:b0572,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
740,eco:b0574,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
741,eco:b0575,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
742,eco:b0573,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
743,eco:b2193,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
744,eco:b1476,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
745,eco:b1071,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
746,eco:b1922,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
747,eco:b2223,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
748,eco:b1475,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
749,eco:b2221,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
750,eco:b3669,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
751,eco:b3666,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
752,eco:b3667,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
753,eco:b4004,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
754,eco:b4002,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
755,eco:b4124,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
756,eco:b4123,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
757,eco:b1474,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
758,eco:b3668,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
759,eco:b0619,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
760,eco:b2079,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
761,eco:b2075,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
762,eco:b1222,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
763,eco:b1221,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
764,eco:b4153,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
765,eco:b3025,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
766,eco:b1892,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
767,eco:b0620,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
768,eco:b0564,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
769,eco:b0993,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
770,eco:b0613,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
771,eco:b2219,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
772,eco:b2216,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
773,eco:b0695,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
774,eco:b0614,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
775,eco:b3026,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
776,eco:b0694,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
777,eco:b0697,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
778,eco:b0400,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
779,eco:b0399,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
780,eco:b0696,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
781,eco:b4399,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
782,eco:b4398,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
783,eco:b1923,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
784,eco:b0995,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
785,eco:b0996,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
786,eco:b0570,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
787,eco:b2470,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
788,eco:b4513,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
789,eco:b3405,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
790,eco:b0616,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
791,eco:b1890,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
792,eco:b0617,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
793,eco:b1884,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
794,eco:b4355,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
795,eco:b1609,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
796,eco:b1608,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
797,eco:b1883,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
798,eco:b4151,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
799,eco:b3210,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
800,eco:b4401,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
801,eco:b0167,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
802,eco:b2553,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
803,eco:b4125,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
804,eco:b3869,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
805,eco:b3868,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
806,eco:b1465,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
807,eco:b2469,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
808,eco:b4441,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
809,eco:b2076,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
810,eco:b2786,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
811,eco:b1914,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
812,eco:b2078,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
813,eco:b0618,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
814,eco:b2556,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
815,eco:b3404,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
816,eco:b0998,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
817,eco:b4003,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
818,eco:b2370,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
819,eco:b2369,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
820,eco:b1466,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
821,eco:b2074,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
822,eco:b2696,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,1
823,eco:b1916,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
824,eco:b1891,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
825,eco:b0698,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
826,eco:b1882,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
827,eco:b4152,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
828,eco:b0997,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
829,eco:b0615,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
830,eco:b2367,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
831,eco:b2368,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
832,eco:b0612,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
833,eco:b1467,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
834,eco:b1512,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
835,eco:b2554,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
836,eco:b1513,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
837,eco:b1516,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
838,eco:b1514,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
839,eco:b1518,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
840,eco:b1515,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
841,eco:b1517,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
842,eco:b1492,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
843,eco:b3357,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
844,eco:b4046,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
845,eco:b1511,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
846,eco:b1341,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
847,eco:b2127,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
848,eco:b1285,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
849,eco:b2067,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
850,eco:b1194,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
851,eco:b4445,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
852,eco:b4426,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
853,eco:b2062,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
854,eco:b1040,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
855,eco:b2741,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
856,eco:b4597,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
857,eco:b2479,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
858,eco:b4443,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
859,eco:b4408,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
860,eco:b2808,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
861,eco:b1815,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
862,eco:b4457,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
863,eco:b4431,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
864,eco:b0145,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
865,eco:b2000,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
866,eco:b0385,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
867,eco:b1921,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
868,eco:b3525,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
869,eco:b4458,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
870,eco:b1043,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
871,eco:b3961,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
872,eco:b4450,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
873,eco:b1022,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
874,eco:b2217,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
875,eco:b3428,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
876,eco:b1024,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
877,eco:b1041,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
878,eco:b1021,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
879,eco:b2218,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
880,eco:b1042,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
881,eco:b1023,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
882,eco:b1954,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
883,eco:b3072,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
884,eco:b3544,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
885,eco:b1885,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
886,eco:b2150,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
887,eco:b1421,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
888,eco:b3751,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
889,eco:b4034,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
890,eco:b1886,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
891,eco:b1881,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
892,eco:b1888,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
893,eco:b1946,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
894,eco:b2415,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
895,eco:b0731,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
896,eco:b3133,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
897,eco:b3206,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
898,eco:b3204,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
899,eco:b3722,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
900,eco:b3947,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
901,eco:b2829,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
902,eco:b4407,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
903,eco:b0826,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
904,eco:b1757,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
905,eco:b3345,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
906,eco:b3344,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
907,eco:b3343,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
908,eco:b0969,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
909,eco:b0784,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
910,eco:b1133,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,1
911,eco:b3470,6.641803599604241e-27,0.0,0.0,0.0,0.0,0.0,2
